ONSEN,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80
AT1TE12295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6675,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,1.39,4.38,6.12,5.5675,2.63,5.88,0.0,0.9266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.175,0.0,2.175,0.0,0.0,0.0,1.5625,0.8925,0.0
AT1TE24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,32.2,31.66222222222222,0.9625,0.0,3.9349999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.085,0.0,0.0,0.0,1.0899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
AT1TE59755,0.0,0.0,0.0,0.0,0.0,0.0,0.9528571428571428,0.0,0.0,0.0,0.7933333333333333,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315,0.0,0.0,0.0,2.448571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.075,41.1775,9.375,5.265,16.45,9.4,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,34.285,0.0,0.0,36.760000000000005,6.35,0.0,0.0,0.0,0.0,0.0,0.0,22.223333333333333,0.0,74.66,19.875,0.0,35.0,60.575,70.635,9.645,0.0,40.0,62.11500000000001,72.53,53.1,35.48333333333333,70.2
AT1TE71045,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.9266666666666666,0.0,0.0,1.3014285714285714,0.0,0.0,0.0,0.0,0.0,61.667500000000004,48.53,0.0,50.86666666666667,53.0,81.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.289999999999999,5.342499999999999,2.223333333333333,0.0,0.0,0.0,0.0,0.0,0.8766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0875,0.0,0.0,0.8333333333333334,0.0,1.5166666666666666,2.5,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,1.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3TE54550,70.93666666666667,65.27666666666666,42.6157142857143,61.883333333333326,54.808571428571426,68.61999999999999,59.325,55.42333333333334,48.951666666666675,55.26,52.54333333333333,34.268750000000004,0.0,62.38333333333335,62.51,57.58,78.30333333333334,44.44,0.0,31.23,27.485,45.230999999999995,30.325,83.93,84.41666666666667,53.83714285714286,72.98333333333333,25.0,0.0,22.793333333333333,26.935000000000002,26.43,53.173333333333325,38.18,25.72666666666667,80.35499999999999,28.96,30.78,0.0,62.864,30.89833333333333,44.86000000000001,31.375,76.515,26.986666666666665,26.325,50.96166666666667,43.0075,22.820000000000004,72.0,59.98428571428571,42.13666666666666,18.515,29.386666666666667,17.59,23.62166666666667,24.56,54.14874999999999,24.72,40.686,80.735,29.43666666666667,22.65,41.46,24.3875,37.842,34.62,76.24,34.0,92.85499999999999,69.696,19.46,0.0,42.0825,0.0,0.0,29.650000000000002,39.585,0.0,33.120000000000005
AT3TE89830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.775,0.0,11.82,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.275,2.085,1.3883333333333334,0.0,36.244,0.0,9.52,57.545,56.3025,68.66624999999999,27.979999999999997,38.46,39.815,10.555,0.0,55.25,18.166666666666668,18.931428571428572,0.0,0.0,0.0,4.286,1.02,1.1500000000000001,0.0,0.0,0.0,0.0,0.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3TE92525,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0985714285714285,0.8544444444444445,3.7075,0.0,0.0,2.94,2.5633333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.8766666666666666,0.0,1.6675,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,4.195,0.0,1.052,0.0,0.0,0.0,46.64,9.525,3.125,0.0,0.0,2.275,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0425,4.444999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5TE15240,0.0,0.48125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3.775,0.0,0.0,0.0,0.0,0.0,0.6214285714285713,0.0,3.536,0.0,0.0,0.0,0.0,0.0,4.78,5.472999999999999,80.0,70.11714285714285,80.97999999999999,32.0225,67.25,61.41499999999999,32.995000000000005,49.03375,48.31333333333333,47.695,72.945,39.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,2.5633333333333335,0.0,0.0,0.0,2.175,0.0,0.0
AT1TE12295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.665,0.0,0.0,0.0,0.9258333333333333,0.0,0.0,2.9175000000000004,0.0,0.0,0.36363636363636365,6.6659999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9683333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.695,0.0,0.0,0.0,0.695,5.762499999999999,7.227500000000001,8.885625000000001,1.315,2.94,0.0,0.4633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0280000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875,0.0,1.0875,0.0,0.0,0.0,0.78125,0.44625,0.0
AT1TE24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0.0,0.0,1.4289999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.588,0.0,0.0,0.0,2.7783333333333338,0.0,0.0,2.275,0.0,0.0,16.1,23.00777777777778,4.0525,0.0,1.9675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0425,0.0,0.0,0.0,0.5449999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.1908333333333332,0.0,0.0,0.0,0.0,0.0,2.08375,2.0,0.0,0.0
