ONSEN,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80
AT1TE12295,0.0,0.0,0.0,0.0,0.0,0.0,5.555,0.0,0.0,0.0,0.0,2.3816666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5566666666666675,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.56,17.145,15.396249999999998,3.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1TE24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,7.69,13.89,15.133333333333333,6.945,0.0,4.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1TE59755,0.0,8.335,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6800000000000006,1.666,0.0,0.0,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,1.19,8.5725,4.545,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.884999999999998,16.67,0.0,11.166,18.18,0.0,0.0,0.0,0.0,0.0,0.0,22.915,0.0,76.88499999999999,25.869999999999997,9.165,20.0,42.8,63.18000000000001,2.5,0.0,29.29,49.495000000000005,47.452,36.666666666666664,33.307500000000005,53.78875
AT1TE71045,0.0,7.145,0.0,2.776666666666667,2.776666666666667,0.0,0.0,2.776666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545,0.0,53.029999999999994,46.82,4.545,43.99,70.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,1.785,0.0,0.0,0.0,0.0,0.0,2.2725,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5566666666666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3TE54550,30.74,27.27,23.256,33.298,34.06625,37.251666666666665,40.4425,54.004999999999995,24.054999999999996,19.9725,20.0,36.86125,0.0,35.295,37.5,66.14,36.11,0.0,0.0,16.666666666666668,66.67,19.849999999999998,15.02,62.5,45.55500000000001,15.655,67.91333333333334,0.0,0.0,10.683333333333335,16.235,55.56,44.01666666666667,20.0,0.0,73.86500000000001,22.423333333333332,29.91,0.0,55.25600000000001,33.535000000000004,43.723333333333336,21.1375,68.89,36.942499999999995,45.0,53.398,56.807500000000005,26.666666666666668,80.0,44.82,50.0,5.0,32.223333333333336,18.516666666666666,20.033333333333335,10.795000000000002,43.77375,7.2725,15.831999999999999,78.57,25.833333333333332,10.1,19.818,2.5,12.08,0.0,64.35333333333334,0.0,100.0,2.222,0.0,0.0,15.475,0.0,0.0,22.915,5.555,0.0,22.22
AT3TE89830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.82,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,4.545,4.2475,6.666666666666667,81.82000000000001,0.0,10.0,50.0,51.435,59.53875,23.75,47.620000000000005,58.93000000000001,7.145,0.0,54.1975,14.813333333333333,30.61285714285714,0.0,0.0,0.0,3.5725,2.468888888888889,0.0,0.0,2.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0
AT3TE92525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,1.7857142857142858,0.0,4.763333333333333,0.0,0.0,0.0,5.555,0.0,4.165,10.1,2.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5TE15240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3883333333333334,3.845,0.0,6.666666666666667,3.5725,2.3816666666666664,1.666,0.0,0.0,0.0,10.0,0.0,0.0,5.0,2.578333333333333,0.0,0.0,0.0,1.3883333333333334,0.0,2.0,0.0,62.100000000000016,89.57499999999999,41.19,73.81,46.605000000000004,14.039999999999997,33.934285714285714,39.99166666666667,35.23,67.965,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.776666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0
AT1TE12295,0.0,0.0,0.0,0.0,0.0,0.0,2.7775,0.0,0.0,0.0,0.0,1.1908333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3340000000000005,5.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52,8.5725,10.376875000000002,1.9225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.7783333333333338,0.0,0.0,0.0
AT1TE24850,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8544444444444445,0.0,0.0,0.0,0.0,0.0,1.6670000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785,0.0,0.0,0.0,7.69,6.945,24.50272727272727,21.296666666666667,0.0,3.03,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1TE59755,0.0,8.335,0.0,0.0,0.0,0.0,0.0,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1566666666666667,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,2.341818181818182,1.3883333333333334,0.0,0.0,0.0,0.625,0.0,0.0,0.0,3.125,0.0,4.761666666666667,20.13714285714286,12.2725,0.0,10.795,5.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,16.1925,8.335,0.0,15.583000000000002,15.34,0.0,0.0,0.0,0.0,0.0,0.0,22.915,0.0,81.508,28.356666666666666,9.165,20.0,28.53333333333333,64.9225,7.221666666666667,0.0,35.4775,53.915000000000006,46.73222222222222,42.0,29.152142857142856,41.998125
AT1TE71045,0.0,3.5725,0.0,1.3883333333333334,1.3883333333333334,0.0,0.0,1.3883333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,58.486000000000004,55.02333333333333,3.03,50.849999999999994,82.0,85.715,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.2985714285714285,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3814285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3TE54550,62.81333333333334,51.8175,25.68166666666667,55.26545454545454,47.39,53.95545454545454,51.05500000000001,60.7525,39.657272727272726,43.892999999999994,31.865,41.65857142857142,0.0,51.64200000000001,48.333333333333336,71.40375,44.166000000000004,25.0,0.0,26.021428571428572,66.67,36.232352941176465,40.23,59.582499999999996,56.222,19.951999999999998,67.41399999999999,0.0,0.0,17.3875,18.23,27.78,46.410000000000004,32.22,5.555,73.05333333333334,29.526,34.52333333333333,0.0,62.86875,40.106249999999996,47.662,28.080000000000002,62.2225,43.262499999999996,50.832499999999996,52.25909090909091,57.015,36.25,65.0,42.5,50.291666666666664,18.61,28.333333333333332,16.401666666666667,25.09583333333333,24.1475,51.01375,21.96875,17.582,85.11749999999999,23.405833333333334,10.605,24.214,6.805,16.318,0.0,58.565,0.0,83.33500000000001,17.90222222222222,0.0,0.0,24.25625,0.0,0.0,23.9575,21.5275,0.0,19.576666666666664
