ONSEN,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80
AT1TE12295,0.0,0.0,0.0,0.0,7.145,0.0,0.0,0.0,0.0,1.0,1.587142857142857,0.0,0.0,0.0,1.299090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.285,7.465,0.0,0.0,0.0,0.0,1.111,0.0,0.0,0.0,0.0,0.0,4.165,0.0,3.4840000000000004,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1TE24850,1.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,1.785,1.04125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666,2.7775,0.0,0.0,0.0,4.763333333333333,0.0,0.0,0.0,0.0
AT1TE59755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33500000000001,0.0,0.0,0.0,72.85499999999999,0.0,75.5,0.0,0.0,83.33,0.0,65.0,0.0,0.0,79.16499999999999,62.5,91.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0,0.0,85.0,90.0,100.0,75.0,0.0,100.0,62.5,0.0,100.0
AT1TE71045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,16.6675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.08875,85.715,100.0,95.8325,0.0,0.0,33.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.145,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3TE54550,0.0,0.0,0.0,85.12,0.0,76.625,0.0,66.66499999999999,0.0,93.33,82.36,80.94999999999999,100.0,0.0,0.0,0.0,70.77499999999999,89.15333333333332,62.5,7.145,95.83333333333333,0.0,0.0,100.0,83.79,0.0,100.0,0.0,0.0,70.07666666666667,100.0,83.98333333333335,79.5675,0.0,84.0675,76.506,0.0,0.0,0.0,0.0,68.57,0.0,0.0,0.0,78.57,0.0,93.75,81.25,86.60499999999999,48.66,0.0,0.0,0.0,95.8325,90.1775,0.0,100.0,100.0,81.25,93.64999999999999,93.75,0.0,94.445,100.0,92.7075,87.5,100.0,85.50874999999999,90.15166666666666,94.445,91.38833333333332,0.0,0.0,0.0,100.0,0.0,90.08,0.0,80.0,75.405
AT3TE89830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,65.06833333333333,0.0,95.05666666666667,79.285,90.455,88.69999999999999,93.19181818181819,92.86,48.0775,71.03166666666665,0.0,10.0,69.64333333333333,88.57625,0.0,0.0,0.0,69.555,1.25,2.7775,6.25,2.7775,45.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3TE92525,3.845,0.0,0.0,0.0,1.19,0.0,1.666,0.0,0.0,0.0,1.3883333333333334,0.0,0.0,0.0,1.2816666666666667,3.845,0.0,1.13625,0.0,0.0,0.0,0.0,0.0,0.0,4.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.145,0.0,45.515,31.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,2.3816666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,5.896666666666667,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0
AT5TE15240,0.0,0.0,0.0,0.0,0.0,2.7783333333333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,38.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1TE12295,0.0,0.0,0.0,0.0,11.905,0.0,0.0,0.0,0.0,0.5263157894736842,0.9258333333333333,0.0,0.0,0.0,0.893125,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.228,5.429090909090909,0.0,0.0,0.0,0.0,0.9258333333333333,0.0,0.0,0.0,0.0,0.0,2.776666666666667,0.0,2.1775,8.3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1TE24850,0.7575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,1.02,0.5553333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9255555555555556,1.111,0.0,0.0,0.0,2.0414285714285714,0.0,0.0,0.0,0.0
AT1TE59755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,78.095,0.0,76.917,0.0,0.0,69.44333333333333,0.0,53.332499999999996,0.0,0.0,72.91499999999999,64.5825,89.74384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.83500000000001,0.0,0.0,0.0,0.0,67.5,0.0,70.1996,95.0,90.27833333333335,77.5,0.0,100.0,74.04857142857144,0.0,90.0
AT1TE71045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166363636363636,0.0,0.0,11.45875,5.5566666666666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.89,88.00384615384615,90.47666666666667,86.66666666666667,85.71428571428571,0.0,0.0,30.2975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5725,6.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,16.361428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
