ONSEN,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80
AT1TE12295,0.0,0.0,0.0,0.0,4.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555,2.7775,0.0,0.0,15.530000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1TE24850,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.769,0.0,0.0,0.0,2.2725,4.797499999999999,0.0,0.0,4.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1TE59755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,48.61,0.0,92.12166666666667,0.0,0.0,61.25,0.0,63.129999999999995,0.0,0.0,68.055,74.245,67.16375,4.545,0.0,0.0,0.0,0.0,0.0,0.0,89.445,0.0,0.0,0.0,0.0,55.55500000000001,0.0,80.4692857142857,83.46000000000001,90.91,100.0,77.78,87.5,72.88333333333333,0.0,94.445
AT1TE71045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3883333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,86.005,87.12,83.33500000000001,92.72749999999999,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3TE54550,0.0,0.0,0.0,4.545,0.0,65.775,0.0,75.94,0.0,7.14,11.972857142857142,77.53999999999999,14.969999999999999,0.0,0.0,0.0,59.722,45.835,0.0,0.0,73.54,0.0,0.0,59.52333333333333,44.682500000000005,0.0,95.5875,0.0,0.0,92.32333333333334,91.67,57.375,85.58000000000001,0.0,88.14500000000001,74.99833333333335,0.0,0.0,0.0,0.0,87.3,0.0,0.0,0.0,88.75,0.0,92.85499999999999,70.0,90.0,94.7225,0.0,0.0,0.0,92.5,100.0,0.0,100.0,100.0,79.22,91.945,100.0,0.0,18.18,85.35499999999999,92.6775,95.45499999999998,0.0,92.5,94.642,100.0,14.86,0.0,0.0,0.0,94.7225,0.0,87.1525,0.0,95.455,74.75
AT3TE89830,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.67666666666666,0.0,90.808,62.785,88.75,94.0975,86.95818181818181,75.0,49.1075,69.49000000000001,0.0,90.0,68.98833333333334,81.74571428571427,0.0,0.0,0.0,63.22375,0.0,0.0,0.0,0.0,11.111666666666666,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,1.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3TE92525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5154545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1725,28.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1675,0.0,0.0,0.0,0.0,1.04125,0.0,0.0,0.0,0.83375,0.0
AT5TE15240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.195,0.909,0.0,0.0,0.0,0.0,0.0,1.13625,3.845,0.0,0.0,1.0985714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,20.855000000000004,75.96000000000001,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
AT1TE12295,0.0,0.0,0.0,0.0,10.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8405882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7775,1.38875,0.0,0.0,12.89875,0.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1TE24850,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7235714285714283,0.0,0.0,0.0,0.0,0.4047368421052632,0.0,0.0,0.0,1.2985714285714285,2.5586666666666664,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
