ONSEN,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80
AT1TE12295,0.0,0.0,0.9258333333333333,0.480625,0.0,1.587142857142857,0.0,0.0,0.0,0.7575,0.0,0.0,0.0,0.0,0.0,0.39235294117647057,0.0,0.0,0.0,0.0,0.0,0.741111111111111,0.0,0.9521428571428572,0.5558333333333333,0.0,0.0,0.6063636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111,0.476,1.4393333333333334,4.4282352941176475,6.547333333333335,8.90857142857143,4.900714285714286,0.0,0.0,0.0,0.0,0.0,1.5421428571428575,0.0,0.5347058823529411,0.0,0.0,0.0,1.1113333333333335,1.0416666666666667,1.4684615384615385,0.4784210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.7935714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.505,0.8546153846153846,0.0
AT1TE24850,0.0,1.38875,0.44625,0.8333333333333334,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13625,0.0,0.0,0.0,0.0,1.2985714285714285,0.0,0.5915384615384616,0.0,0.0,0.6408333333333334,0.0,0.7575,0.0,0.0,1.6193333333333333,0.0,1.78625,2.1158333333333332,0.6990909090909091,0.5,0.0,0.9258333333333333,1.01,5.333,12.244545454545458,2.874166666666666,3.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5915384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.5154545454545456,0.0,0.0,0.694375,0.7692307692307693,0.0,0.0,0.0,1.111,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0
AT1TE59755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.380714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,1.19,1.38875,1.2985714285714285,23.33285714285714,5.436428571428571,8.344545454545454,16.222,10.316666666666666,5.1418181818181825,18.333333333333332,9.06857142857143,4.318,3.3333333333333335,5.302727272727273,2.7775,5.416666666666667,5.555,0.0,32.666,10.0,0.0,0.0,2.0833333333333335,3.125,0.0,0.0,7.8125,19.286,61.25,51.882222222222225,8.68,11.11,27.222,10.471428571428572,41.665,7.406666666666666,10.0,6.6659999999999995,12.64875,24.0225,13.88875,16.38875,23.334
AT1TE71045,0.7692307692307693,0.0,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,0.0,0.595,0.7935714285714285,0.0,0.0,0.4627777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4366666666666665,16.993333333333332,19.725714285714282,2.597142857142857,5.357142857142857,5.358,0.769,0.0,0.0,1.78625,2.8579999999999997,6.986,1.1908333333333332,0.0,3.897272727272727,1.78625,0.8405882352941176,3.3415384615384616,7.448571428571428,2.0833333333333335,0.0,3.086666666666667,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8263636363636363,0.0,0.0,0.0,0.0,0.0,0.6407692307692308,0.0,0.47619047619047616,0.0,0.0,0.5555555555555556,0.0,0.6992307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.6992307692307692,0.0,0.7935714285714285,0.0,0.0,0.0,0.4523529411764706,0.5126666666666667
AT3TE54550,20.563125,7.720000000000001,13.927692307692308,26.422727272727272,16.404374999999998,15.354166666666666,9.477857142857143,21.99,12.637,3.2575000000000003,33.934999999999995,14.211000000000002,11.211666666666668,5.0,20.374285714285715,14.504444444444447,34.05416666666667,21.762857142857143,17.872999999999998,18.950833333333332,24.675,2.222,11.756666666666666,60.87333333333334,18.16846153846154,15.959999999999999,38.17,16.338333333333335,5.222352941176471,23.040000000000003,6.134166666666666,18.260833333333334,27.59,7.703333333333333,8.489,23.981333333333332,19.47083333333333,13.012499999999998,9.758125,14.73470588235294,6.746666666666666,0.9258333333333333,9.2175,13.70909090909091,2.3418181818181822,1.3984615384615384,7.676666666666667,20.076,4.077272727272727,9.122631578947368,12.34142857142857,12.150000000000002,2.9545454545454546,16.792727272727276,3.3329999999999997,6.428571428571429,18.38235294117647,7.300999999999999,12.3025,20.714285714285715,0.0,17.084,9.081111111111111,10.53,4.444166666666667,1.5877777777777777,10.192307692307692,12.777777777777779,5.714285714285714,0.0,32.083333333333336,1.041875,0.0,9.254999999999999,9.118888888888888,1.8516666666666666,0.0,3.076923076923077,0.0,13.703333333333331
AT3TE89830,0.0,0.0,0.595,0.0,1.6233333333333335,0.7575,1.1830769230769231,33.496,25.073749999999997,18.90111111111111,25.957,27.87727272727273,31.98,3.7155555555555555,0.0,0.5553333333333333,0.6941666666666667,0.0,1.515294117647059,0.0,0.0,0.0,1.5154545454545456,0.0,0.0,1.8307692307692305,1.3983333333333334,0.0,0.0,0.0,0.0,0.0,1.212,0.0,0.0,1.9393333333333334,3.5076923076923077,4.1410526315789475,14.549285714285714,12.016470588235293,14.814166666666665,27.459999999999994,23.029999999999998,11.18,35.968666666666664,43.35181818181819,6.465625,16.419999999999998,10.559230769230767,29.583,14.016190476190477,2.778,2.6390000000000002,7.856999999999999,0.0,0.893125,0.694375,0.0,0.0,1.6527272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,1.0313333333333334,0.6408333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3TE92525,0.0,0.0,0.0,1.0416666666666667,1.01,0.0,0.78125,0.7938888888888889,0.0,0.0,1.1363636363636365,0.0,1.0416666666666667,0.0,0.0,0.8928571428571429,0.0,1.01,1.7857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7935714285714285,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.41318181818181815,2.17,0.5263157894736842,0.0,0.9261111111111112,4.666666666666667,3.520714285714285,4.5600000000000005,0.909,0.8546153846153846,0.8333333333333334,0.7935714285714285,3.422307692307692,0.5555555555555556,1.2344444444444445,1.01,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.7142857142857143,1.9230769230769231,0.0,0.0,0.0,0.7935714285714285,0.0,0.0,0.7935714285714285,0.0,0.0,2.0,0.0,1.5384615384615385,0.893125,0.0,0.0,0.0,0.0,0.7692307692307693,1.299090909090909,0.0,0.0,1.1908333333333332,0.0
AT5TE15240,0.0,0.0,0.0,0.0,0.0,1.587142857142857,0.0,0.0,0.0,0.7575,0.0,0.8546153846153846,0.0,0.0,0.0,0.0,0.0,0.9255555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408333333333334,0.0,0.42,0.0,0.0,1.1111111111111112,0.0,0.0,0.520625,0.0,0.0,0.0,0.0,0.0,0.0,29.424285714285713,5.888,37.97888888888889,27.004444444444445,14.646666666666667,10.5675,20.613999999999997,8.333333333333334,27.944285714285712,27.024,46.778,60.14,1.2985714285714285,2.02,4.165,0.0,0.0,0.0,1.2816666666666667,0.0,0.96125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,2.714,3.8771428571428572,0.0,1.6019999999999999,1.538,0.0,3.845
AT1TE12295,0.0,0.0,0.46291666666666664,0.480625,0.0,0.7935714285714285,0.0,0.0,0.41148148148148145,0.37875,0.0,0.0,0.0,0.7938095238095239,0.0,0.19617647058823529,0.0,0.0,0.5555555555555556,0.0,0.0,0.3705555555555555,0.0,0.8022222222222223,0.27791666666666665,0.0,0.0,0.30318181818181816,0.4165,0.0,0.0,0.0,0.4166666666666667,0.0,0.4165,0.5555,0.5713333333333334,1.0226666666666666,3.0161764705882352,6.759,8.619642857142857,3.281851851851852,0.0,0.0,0.0,0.0,0.0,0.7710714285714285,0.0,0.26735294117647057,0.0,0.0,0.0,0.5556666666666668,0.5208333333333334,1.5746428571428572,0.23307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.7214285714285714,0.4545,0.0,0.0,0.0,0.0,0.0,0.568125,1.3635714285714287,0.2776666666666667,0.505,0.7019230769230769,0.0
AT1TE24850,0.6492857142857142,1.38875,0.223125,0.4166666666666667,0.0,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4784210526315789,0.0,0.0,0.0,0.0,0.606,0.0,0.2957692307692308,0.0,0.5496153846153846,1.24625,0.0,1.0165217391304346,0.0,0.0,1.415,0.0,0.8405882352941176,1.0579166666666666,0.34954545454545455,0.60725,0.0,0.46291666666666664,1.1545454545454545,7.5969999999999995,17.810454545454544,4.270833333333333,2.8815,0.9016666666666667,1.5625,1.5925,0.255,0.2261764705882353,0.89,0.0,0.2957692307692308,0.5,0.0,0.39666666666666667,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.7577272727272728,0.0,0.0,0.9721875,0.38461538461538464,0.0,0.0,0.505,0.5555,0.0,0.0,0.0,0.0,0.3333333333333333,0.3245454545454545,0.44625,0.0,0.0
