ONSEN,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80
AT1TE12295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.763333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555,0.0,0.0,0.0,5.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1659999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.7775,1.38875,0.0
AT1TE24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,5.5566666666666675,0.0,0.0,0.0,0.0,0.0,14.29,26.8,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2725,0.0,0.0,0.0
AT1TE59755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.763333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,29.822000000000003,14.09,6.25,7.145,10.415,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0,41.665,0.0,0.0,31.586666666666662,9.09,0.0,0.0,0.0,0.0,0.0,0.0,38.89,0.0,75.1775,38.075,15.0,33.33,70.77,65.385,5.555,0.0,45.455,73.33500000000001,91.688,64.93333333333334,36.9825,75.865
AT1TE71045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.442499999999995,40.835,8.335,38.983333333333334,73.50999999999999,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0825,0.0,0.0,0.0,0.0,0.0,6.6274999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.335,0.0,0.0,0.0,0.0
AT3TE54550,69.79666666666667,70.0,47.72142857142857,74.62666666666665,54.9625,77.56833333333334,67.585,79.71333333333332,55.76166666666666,46.7675,61.201666666666675,61.66555555555554,0.0,62.48499999999999,73.41333333333334,59.404999999999994,72.72666666666667,0.0,0.0,19.7,83.33,39.919999999999995,47.132000000000005,100.0,55.16,19.405,64.10333333333332,11.855,0.0,32.776666666666664,0.0,22.22,53.05666666666667,9.09,10.0,80.715,31.25,17.85666666666667,0.0,58.806666666666665,59.12166666666666,71.66666666666667,40.625,95.0,52.85666666666666,40.0,79.56333333333332,65.28,29.763333333333332,62.5,67.61857142857143,42.589999999999996,41.66499999999999,45.24,12.5,28.233333333333338,10.0,37.5975,9.7725,34.04,58.33500000000001,27.87833333333333,13.635000000000002,22.978333333333335,9.7725,25.998,11.11,73.81,0.0,93.75,49.5,15.0,0.0,39.19,0.0,0.0,30.384999999999998,36.504999999999995,0.0,33.335
AT3TE89830,0.0,0.0,3.845,0.0,4.165,0.0,0.0,51.25,0.0,20.535,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555,0.0,0.0,0.0,3.125,35.726,0.0,37.5,73.33500000000001,61.35166666666667,64.06888888888889,50.0,51.19,66.07,15.0,0.0,60.3475,16.666666666666668,26.302857142857142,0.0,0.0,0.0,0.0,5.9525,2.776666666666667,2.2725,10.0,3.3333333333333335,0.0,0.0,1.78625,0.0,0.0,0.0,0.0,0.0,0.0,4.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3TE92525,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,3.03,1.4285714285714286,0.0,2.7775,0.0,0.0,0.0,0.0,0.0,8.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
AT5TE15240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7783333333333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.515,0.0,25.0,0.0,1.3883333333333334,3.818,7.577,77.78,77.26,95.455,39.1475,66.25,68.75,33.53,61.4975,43.664,41.875,70.595,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1TE12295,0.0,1.25,0.0,0.0,0.909,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6445454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3816666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13625,3.3333333333333335,2.2725,3.206875,0.0,2.5,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575,8.3325,0.0,0.0,1.905,2.7775,0.0,0.0,0.0,0.0,0.0,0.0,3.3340000000000005,0.909,0.0,0.0,0.0,0.0,0.0,2.0829999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.38875,1.2625,0.96125
AT1TE24850,1.6670000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4354545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9718181818181817,0.0,3.3340000000000005,0.0,0.0,0.0,0.0,0.0,12.7,29.0625,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2725,0.0,0.0,0.0,1.1113333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13625,0.0,0.0,0.0
