bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,insertion
0.0,1.0869565217391304,8.125,2.4305,3.364074074074074,1.8228125,3.1666666666666665,4.174571428571429,13.120800000000001,1.709230769230769,7.348809523809523,10.648333333333333,15.079047619047618,14.508000000000001,8.481333333333334,9.346136363636363,12.088799999999999,16.834375,22.703548387096777,24.162333333333333,8.9768,19.5,1.5803448275862069,1.3441935483870968,0.5953571428571429,1.5045833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003070.9:165940..165944
0.0,0.0,0.0,0.7577272727272728,0.0,0.0,0.8335000000000001,0.0,0.5716,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.4202941176470588,1.1496551724137931,1.7145,10.53,19.342105263157894,16.29722222222222,5.170588235294117,1.299090909090909,1.298181818181818,2.5,1.4653333333333334,0.0,0.0,0.28559999999999997,1.0313333333333332,0.0,0.7247826086956523,1.203913043478261,0.0,0.0,0.0,0.0,1.3557894736842107,0.0,NC_003070.9:23504373..23504377
1.818,1.13625,0.909047619047619,1.870952380952381,0.0,0.0,0.6582758620689655,1.5225925925925925,0.0,4.807307692307692,0.0,0.6668000000000001,1.4285714285714286,1.7241379310344827,0.6945833333333334,0.0,2.6315789473684212,3.7325,0.0,1.2417647058823529,0.3621739130434783,0.7360606060606061,1.0344827586206897,0.0,1.3557894736842107,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,0.7577272727272728,0.3343478260869565,0.0,0.5553333333333333,1.4705882352941178,0.0,0.0,0.0,0.0,NC_003070.9:24318592..24318596
0.6896551724137931,0.7938095238095239,0.0,0.5847368421052631,1.0416666666666667,0.0,0.7938095238095239,0.0,1.2,0.9424999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.6096296296296297,13.823333333333332,39.63818181818182,28.74576923076923,3.600740740740741,0.35714285714285715,0.0,0.44642857142857145,0.0,0.22233333333333333,2.4018518518518515,3.402380952380952,0.3472222222222222,0.866060606060606,0.223125,0.8333333333333334,0.7835483870967742,0.0,0.0,0.33666666666666667,0.0,1.0694117647058823,0.0,0.3332,NC_003070.9:25881399..25881404
0.0,0.0,0.0,0.41318181818181815,3.7344444444444442,0.5716,0.6666666666666666,0.37875,0.0,11.597692307692306,3.9856521739130435,1.1112121212121213,0.98375,4.4541379310344835,18.253809523809522,45.14692307692307,0.5681818181818182,2.262,3.3335,2.5,13.809565217391304,19.64190476190476,7.142857142857143,18.840434782608696,10.0,2.0,3.056,0.9526666666666667,1.4032142857142857,0.0,0.0,0.0,0.8466666666666666,0.5748275862068966,0.38310344827586207,0.9115625,0.46096774193548384,1.29625,0.8928571428571429,0.0,NC_003071.7:169679..169683
1.085,0.4273076923076923,0.2746153846153846,0.27791666666666665,0.0,1.351764705882353,0.0,1.8566666666666667,0.40828571428571425,2.71,1.4042424242424243,1.281923076923077,0.2872413793103448,1.1600000000000001,1.7725000000000002,0.8695652173913043,0.9090909090909091,0.0,2.1842105263157894,1.5646428571428572,1.818,0.568125,2.878,0.0,2.5,5.740555555555556,3.713448275862069,2.0,2.8333333333333335,1.2246428571428571,0.8695652173913043,0.0,0.0,1.0869565217391304,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,NC_003071.7:684927..684931
0.625,2.547307692307692,0.6509375,1.7529166666666667,0.6666666666666666,1.4705882352941178,0.0,0.0,2.7566666666666664,0.5721428571428572,1.5332,0.0,0.0,0.0,1.5178571428571428,0.5952380952380952,0.0,1.1195652173913044,2.3925806451612903,2.2,5.952666666666667,0.7575,0.0,0.0,5.989333333333334,2.6189285714285715,4.545,1.2344444444444445,1.3336000000000001,1.2823076923076924,0.6411538461538462,0.0,1.4491304347826086,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,NC_003071.7:1001318..1001322
0.0,0.6535294117647058,0.0,0.9919047619047618,0.0,0.37875,0.0,0.8140740740740741,0.7692307692307693,0.8,0.0,1.0477142857142858,0.43103448275862066,0.0,0.0,0.0,0.0,0.866060606060606,1.5244827586206895,0.0,0.0,0.8405882352941176,4.16625,1.8516666666666666,0.0,0.0,0.0,0.0,0.3703333333333333,0.0,0.5209375,0.0,0.47633333333333333,0.0,0.0,1.0415625,2.1739130434782608,0.0,0.0,0.0,NC_003071.7:2614798..2614803
1.3888888888888888,0.0,0.0,0.6495454545454545,0.0,0.5716,0.0,0.7577272727272728,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5748275862068966,2.7776190476190474,2.9516666666666667,29.65705882352941,21.515454545454546,17.647058823529413,21.304347826086957,5.909090909090909,0.505,1.2246428571428571,0.0,0.0,1.1607142857142858,1.3888888888888888,0.6896551724137931,0.8333333333333334,0.5208333333333334,0.0,2.2058823529411766,0.0,0.0,0.0,0.0,NC_003071.7:14489344..14489348
0.0,1.9673913043478262,1.3111538461538463,0.7938095238095239,1.1496551724137931,0.46291666666666664,0.0,0.0,0.5,0.0,1.0103030303030305,0.47619047619047616,0.0,0.7272,1.1432,0.0,2.0835714285714286,0.8405882352941176,0.7938095238095239,1.4596774193548387,25.521250000000002,8.888666666666666,6.667333333333334,10.000499999999999,2.452857142857143,0.9595454545454545,0.6733333333333333,0.0,0.0,0.8081818181818182,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003071.7:15105060..15105065
